item_id,order_id,product_id,quantity,unit_price,discount_pct_x,final_price,line_total,cost_total,customer_id,order_date,status,payment_method,discount_pct_y,shipping_cost,first_name,last_name,email,region,segment,acquisition_channel,registration_date,age,gender,product_name,category,subcategory,cost_price,rating,year,month,month_name,quarter,profit
ITEM0008136131,ORD0008136,PROD0132,4,1288.83,0.05,1224.39,4897.56,2963.12,CUST01251,2023-06-22,Delivered,Credit Card,0.05,7.21,William,Davis,user1251@email.com,South,B2C,Email,2023-01-18,46,Male,Sneakers Ultra,Clothing,Sneakers,740.78,2.7,2023,6,Jun,2023Q2,1934.4400000000005
ITEM0008136062,ORD0008136,PROD0063,5,364.34,0.05,346.12,1730.6,541.0,CUST01251,2023-06-22,Delivered,Credit Card,0.05,7.21,William,Davis,user1251@email.com,South,B2C,Email,2023-01-18,46,Male,Bookshelf Plus,Home & Garden,Bookshelf,108.2,2.7,2023,6,Jun,2023Q2,1189.6
ITEM0008136105,ORD0008136,PROD0106,4,493.42,0.05,468.75,1875.0,778.8,CUST01251,2023-06-22,Delivered,Credit Card,0.05,7.21,William,Davis,user1251@email.com,South,B2C,Email,2023-01-18,46,Male,Running Shoes Ultra,Sports,Running Shoes,194.7,4.5,2023,6,Jun,2023Q2,1096.2
ITEM0008137146,ORD0008137,PROD0147,5,1147.03,0.0,1147.03,5735.15,2921.45,CUST01435,2024-07-14,Delivered,Credit Card,0.0,11.98,Priya,Kumar,user1435@email.com,South,B2C,Social Media,2023-01-16,62,Other,Cycling Helmet Pro,Sports,Cycling Helmet,584.29,3.5,2024,7,Jul,2024Q3,2813.7
ITEM0008137092,ORD0008137,PROD0093,4,1152.49,0.0,1152.49,4609.96,2018.76,CUST01435,2024-07-14,Delivered,Credit Card,0.0,11.98,Priya,Kumar,user1435@email.com,South,B2C,Social Media,2023-01-16,62,Other,Boots Basic,Clothing,Boots,504.69,4.6,2024,7,Jul,2024Q3,2591.2
ITEM0008139047,ORD0008139,PROD0048,1,1599.37,0.0,1599.37,1599.37,522.09,CUST00105,2024-06-18,Delivered,Credit Card,0.0,3.66,Aarav,Miller,user105@email.com,South,B2C,Referral,2024-05-13,44,Female,T-Shirt Basic,Clothing,T-Shirt,522.09,4.9,2024,6,Jun,2024Q2,1077.2799999999997
ITEM0008139063,ORD0008139,PROD0064,3,1063.77,0.0,1063.77,3191.31,1725.69,CUST00105,2024-06-18,Delivered,Credit Card,0.0,3.66,Aarav,Miller,user105@email.com,South,B2C,Referral,2024-05-13,44,Female,Yoga Mat Ultra,Sports,Yoga Mat,575.23,3.1,2024,6,Jun,2024Q2,1465.62
ITEM0008139071,ORD0008139,PROD0072,3,1033.36,0.0,1033.36,3100.08,1064.07,CUST00105,2024-06-18,Delivered,Credit Card,0.0,3.66,Aarav,Miller,user105@email.com,South,B2C,Referral,2024-05-13,44,Female,Moisturizer Ultra,Beauty,Moisturizer,354.69,3.3,2024,6,Jun,2024Q2,2036.01
ITEM0008139044,ORD0008139,PROD0045,2,912.46,0.0,912.46,1824.92,769.98,CUST00105,2024-06-18,Delivered,Credit Card,0.0,3.66,Aarav,Miller,user105@email.com,South,B2C,Referral,2024-05-13,44,Female,Camera Basic,Electronics,Camera,384.99,2.5,2024,6,Jun,2024Q2,1054.94
ITEM0008140053,ORD0008140,PROD0054,3,799.83,0.05,759.84,2279.52,1890.93,CUST01112,2024-05-17,Delivered,Wallet,0.05,12.21,Ananya,Patel,user1112@email.com,West,B2B,Organic Search,2024-05-05,23,Female,Hoodie Plus,Clothing,Hoodie,630.31,3.5,2024,5,May,2024Q2,388.5899999999999
ITEM0008140107,ORD0008140,PROD0108,4,1414.25,0.05,1343.54,5374.16,1682.4,CUST01112,2024-05-17,Delivered,Wallet,0.05,12.21,Ananya,Patel,user1112@email.com,West,B2B,Organic Search,2024-05-05,23,Female,Tennis Racket Basic,Sports,Tennis Racket,420.6,4.8,2024,5,May,2024Q2,3691.7599999999998
ITEM0008141047,ORD0008141,PROD0048,1,1599.37,0.0,1599.37,1599.37,522.09,CUST01584,2024-09-21,Delivered,Net Banking,0.0,5.06,Rohit,Jones,user1584@email.com,North,B2C,Email,2022-06-27,27,Other,T-Shirt Basic,Clothing,T-Shirt,522.09,4.9,2024,9,Sep,2024Q3,1077.2799999999997
ITEM0008141039,ORD0008141,PROD0040,3,80.55,0.0,80.55,241.65,75.63,CUST01584,2024-09-21,Delivered,Net Banking,0.0,5.06,Rohit,Jones,user1584@email.com,North,B2C,Email,2022-06-27,27,Other,Smartphone Plus,Electronics,Smartphone,25.21,2.6,2024,9,Sep,2024Q3,166.02
ITEM0008141109,ORD0008141,PROD0110,2,1848.39,0.0,1848.39,3696.78,1285.02,CUST01584,2024-09-21,Delivered,Net Banking,0.0,5.06,Rohit,Jones,user1584@email.com,North,B2C,Email,2022-06-27,27,Other,Backpack Elite,Sports,Backpack,642.51,4.5,2024,9,Sep,2024Q3,2411.76
ITEM0008142143,ORD0008142,PROD0144,4,27.04,0.1,24.34,97.36,41.56,CUST00224,2024-10-13,Delivered,Wallet,0.1,12.14,Priya,Shah,user224@email.com,West,Enterprise,Direct,2022-09-26,51,Other,Yoga Mat Elite,Sports,Yoga Mat,10.39,2.8,2024,10,Oct,2024Q4,55.8
ITEM0008143084,ORD0008143,PROD0085,4,2532.05,0.15,2152.24,8608.96,3111.0,CUST00204,2024-03-12,Delivered,Wallet,0.15,10.76,Meera,Verma,user204@email.com,South,B2B,Organic Search,2023-11-18,40,Female,Camera Basic,Electronics,Camera,777.75,2.8,2024,3,Mar,2024Q1,5497.959999999999
ITEM0008143049,ORD0008143,PROD0050,2,678.16,0.15,576.44,1152.88,907.68,CUST00204,2024-03-12,Delivered,Wallet,0.15,10.76,Meera,Verma,user204@email.com,South,B2B,Organic Search,2023-11-18,40,Female,Jacket Plus,Clothing,Jacket,453.84,4.2,2024,3,Mar,2024Q1,245.20000000000016
ITEM0008144052,ORD0008144,PROD0053,5,646.04,0.05,613.74,3068.7,2086.45,CUST00883,2024-01-16,Delivered,Credit Card,0.05,10.13,Ava,Brown,user883@email.com,North,B2B,Social Media,2023-12-20,54,Other,Boots Plus,Clothing,Boots,417.29,4.7,2024,1,Jan,2024Q1,982.25
ITEM0008144132,ORD0008144,PROD0133,4,355.67,0.05,337.89,1351.56,447.68,CUST00883,2024-01-16,Delivered,Credit Card,0.05,10.13,Ava,Brown,user883@email.com,North,B2B,Social Media,2023-12-20,54,Other,Boots Plus,Clothing,Boots,111.92,3.8,2024,1,Jan,2024Q1,903.8799999999999
ITEM0008144149,ORD0008144,PROD0150,5,1653.56,0.05,1570.88,7854.4,3519.3,CUST00883,2024-01-16,Delivered,Credit Card,0.05,10.13,Ava,Brown,user883@email.com,North,B2B,Social Media,2023-12-20,54,Other,Backpack Plus,Sports,Backpack,703.86,3.5,2024,1,Jan,2024Q1,4335.099999999999
ITEM0008144014,ORD0008144,PROD0015,3,140.73,0.05,133.69,401.07,279.81,CUST00883,2024-01-16,Delivered,Credit Card,0.05,10.13,Ava,Brown,user883@email.com,North,B2B,Social Media,2023-12-20,54,Other,Shorts Pro,Clothing,Shorts,93.27,4.9,2024,1,Jan,2024Q1,121.25999999999999
ITEM0008145077,ORD0008145,PROD0078,1,463.46,0.0,463.46,463.46,150.18,CUST01175,2024-01-10,Delivered,UPI,0.0,2.27,Rahul,Taylor,user1175@email.com,East,B2B,Organic Search,2022-10-15,45,Other,Eye Cream Ultra,Beauty,Eye Cream,150.18,2.9,2024,1,Jan,2024Q1,313.28
ITEM0008146090,ORD0008146,PROD0091,5,1170.84,0.0,1170.84,5854.2,3778.75,CUST00664,2024-04-05,Delivered,Wallet,0.0,6.65,Arjun,Kumar,user664@email.com,South,B2C,Direct,2023-01-28,21,Other,Dress Basic,Clothing,Dress,755.75,4.2,2024,4,Apr,2024Q2,2075.45
ITEM0008146100,ORD0008146,PROD0101,4,728.41,0.0,728.41,2913.64,1065.68,CUST00664,2024-04-05,Delivered,Wallet,0.0,6.65,Arjun,Kumar,user664@email.com,South,B2C,Direct,2023-01-28,21,Other,Curtains Elite,Home & Garden,Curtains,266.42,2.7,2024,4,Apr,2024Q2,1847.9599999999998
ITEM0008146020,ORD0008146,PROD0021,3,730.03,0.0,730.03,2190.09,1114.02,CUST00664,2024-04-05,Delivered,Wallet,0.0,6.65,Arjun,Kumar,user664@email.com,South,B2C,Direct,2023-01-28,21,Other,Curtains Elite,Home & Garden,Curtains,371.34,4.0,2024,4,Apr,2024Q2,1076.0700000000002
ITEM0008146021,ORD0008146,PROD0022,1,34.48,0.0,34.48,34.48,23.39,CUST00664,2024-04-05,Delivered,Wallet,0.0,6.65,Arjun,Kumar,user664@email.com,South,B2C,Direct,2023-01-28,21,Other,Plant Pot Basic,Home & Garden,Plant Pot,23.39,3.5,2024,4,Apr,2024Q2,11.089999999999996
ITEM0008147092,ORD0008147,PROD0093,1,1152.49,0.05,1094.87,1094.87,504.69,CUST01463,2024-07-28,Delivered,Wallet,0.05,1.09,Vikram,Williams,user1463@email.com,Central,B2B,Organic Search,2022-07-16,64,Other,Boots Basic,Clothing,Boots,504.69,4.6,2024,7,Jul,2024Q3,590.1799999999998
ITEM0008147091,ORD0008147,PROD0092,3,707.01,0.05,671.66,2014.98,796.02,CUST01463,2024-07-28,Delivered,Wallet,0.05,1.09,Vikram,Williams,user1463@email.com,Central,B2B,Organic Search,2022-07-16,64,Other,Sneakers Ultra,Clothing,Sneakers,265.34,3.8,2024,7,Jul,2024Q3,1218.96
ITEM0008147050,ORD0008147,PROD0051,5,92.57,0.05,87.94,439.7,180.0,CUST01463,2024-07-28,Delivered,Wallet,0.05,1.09,Vikram,Williams,user1463@email.com,Central,B2B,Organic Search,2022-07-16,64,Other,Dress Plus,Clothing,Dress,36.0,4.3,2024,7,Jul,2024Q3,259.7
ITEM0008147007,ORD0008147,PROD0008,5,949.0,0.05,901.55,4507.75,2824.75,CUST01463,2024-07-28,Delivered,Wallet,0.05,1.09,Vikram,Williams,user1463@email.com,Central,B2B,Organic Search,2022-07-16,64,Other,T-Shirt Elite,Clothing,T-Shirt,564.95,4.6,2024,7,Jul,2024Q3,1683.0
ITEM0008148007,ORD0008148,PROD0008,1,949.0,0.15,806.65,806.65,564.95,CUST01762,2024-03-26,Delivered,Debit Card,0.15,11.86,Priya,Davis,user1762@email.com,East,Enterprise,Direct,2023-04-20,39,Female,T-Shirt Elite,Clothing,T-Shirt,564.95,4.6,2024,3,Mar,2024Q1,241.69999999999993
ITEM0008148120,ORD0008148,PROD0121,5,924.56,0.15,785.88,3929.4,2790.15,CUST01762,2024-03-26,Delivered,Debit Card,0.15,11.86,Priya,Davis,user1762@email.com,East,Enterprise,Direct,2023-04-20,39,Female,Laptop Pro,Electronics,Laptop,558.03,4.0,2024,3,Mar,2024Q1,1139.25
ITEM0008148011,ORD0008148,PROD0012,2,2573.2,0.15,2187.22,4374.44,1523.76,CUST01762,2024-03-26,Delivered,Debit Card,0.15,11.86,Priya,Davis,user1762@email.com,East,Enterprise,Direct,2023-04-20,39,Female,Sneakers Basic,Clothing,Sneakers,761.88,4.9,2024,3,Mar,2024Q1,2850.6799999999994
ITEM0008149107,ORD0008149,PROD0108,1,1414.25,0.0,1414.25,1414.25,420.6,CUST01545,2024-12-01,Delivered,PayPal,0.0,12.78,Oliver,Singh,user1545@email.com,South,B2C,Paid Search,2022-12-07,19,Female,Tennis Racket Basic,Sports,Tennis Racket,420.6,4.8,2024,12,Dec,2024Q4,993.65
ITEM0008149099,ORD0008149,PROD0100,5,1277.87,0.0,1277.87,6389.35,3464.05,CUST01545,2024-12-01,Delivered,PayPal,0.0,12.78,Oliver,Singh,user1545@email.com,South,B2C,Paid Search,2022-12-07,19,Female,Rug Elite,Home & Garden,Rug,692.81,3.1,2024,12,Dec,2024Q4,2925.3
ITEM0008149020,ORD0008149,PROD0021,1,730.03,0.0,730.03,730.03,371.34,CUST01545,2024-12-01,Delivered,PayPal,0.0,12.78,Oliver,Singh,user1545@email.com,South,B2C,Paid Search,2022-12-07,19,Female,Curtains Elite,Home & Garden,Curtains,371.34,4.0,2024,12,Dec,2024Q4,358.69
ITEM0008150134,ORD0008150,PROD0135,1,273.83,0.0,273.83,273.83,88.32,CUST01502,2024-07-20,Delivered,Wallet,0.0,12.08,Rahul,Kumar,user1502@email.com,South,B2C,Direct,2023-08-20,25,Male,Shorts Plus,Clothing,Shorts,88.32,3.4,2024,7,Jul,2024Q3,185.51
ITEM0008151029,ORD0008151,PROD0030,1,1030.47,0.1,927.42,927.42,520.03,CUST01611,2024-01-10,Delivered,Debit Card,0.1,1.31,James,Williams,user1611@email.com,South,B2C,Social Media,2022-07-20,51,Male,Backpack Ultra,Sports,Backpack,520.03,4.2,2024,1,Jan,2024Q1,407.39
ITEM0008151032,ORD0008151,PROD0033,2,1743.14,0.1,1568.83,3137.66,1370.36,CUST01611,2024-01-10,Delivered,Debit Card,0.1,1.31,James,Williams,user1611@email.com,South,B2C,Social Media,2022-07-20,51,Male,Perfume Elite,Beauty,Perfume,685.18,3.6,2024,1,Jan,2024Q1,1767.3
ITEM0008152096,ORD0008152,PROD0097,3,1608.5,0.0,1608.5,4825.5,2079.24,CUST01975,2024-08-08,Delivered,PayPal,0.0,11.27,Divya,Gupta,user1975@email.com,Central,B2C,Email,2023-03-29,63,Female,Lamp Elite,Home & Garden,Lamp,693.08,3.8,2024,8,Aug,2024Q3,2746.26
ITEM0008153094,ORD0008153,PROD0095,2,1855.24,0.05,1762.48,3524.96,1154.82,CUST00868,2024-05-23,Delivered,Wallet,0.05,2.68,Ananya,Gupta,user868@email.com,East,B2C,Referral,2023-10-10,62,Other,Shorts Pro,Clothing,Shorts,577.41,4.6,2024,5,May,2024Q2,2370.1400000000003
ITEM0008153072,ORD0008153,PROD0073,2,303.83,0.05,288.64,577.28,306.24,CUST00868,2024-05-23,Delivered,Wallet,0.05,2.68,Ananya,Gupta,user868@email.com,East,B2C,Referral,2023-10-10,62,Other,Perfume Basic,Beauty,Perfume,153.12,3.9,2024,5,May,2024Q2,271.03999999999996
ITEM0008153036,ORD0008153,PROD0037,3,1492.14,0.05,1417.53,4252.59,2291.88,CUST00868,2024-05-23,Delivered,Wallet,0.05,2.68,Ananya,Gupta,user868@email.com,East,B2C,Referral,2023-10-10,62,Other,Face Mask Elite,Beauty,Face Mask,763.96,3.1,2024,5,May,2024Q2,1960.71
ITEM0008153082,ORD0008153,PROD0083,5,1403.5,0.05,1333.32,6666.6,2871.45,CUST00868,2024-05-23,Delivered,Wallet,0.05,2.68,Ananya,Gupta,user868@email.com,East,B2C,Referral,2023-10-10,62,Other,Headphones Ultra,Electronics,Headphones,574.29,4.6,2024,5,May,2024Q2,3795.1500000000005
ITEM0008153088,ORD0008153,PROD0089,2,865.65,0.05,822.37,1644.74,676.22,CUST00868,2024-05-23,Delivered,Wallet,0.05,2.68,Ananya,Gupta,user868@email.com,East,B2C,Referral,2023-10-10,62,Other,Jeans Plus,Clothing,Jeans,338.11,3.4,2024,5,May,2024Q2,968.52
ITEM0008154141,ORD0008154,PROD0142,1,1191.56,0.15,1012.83,1012.83,433.02,CUST01454,2024-12-16,Delivered,Credit Card,0.15,4.87,Deepa,Gupta,user1454@email.com,West,B2B,Social Media,2024-03-05,45,Female,Plant Pot Elite,Home & Garden,Plant Pot,433.02,3.9,2024,12,Dec,2024Q4,579.8100000000001
ITEM0008155124,ORD0008155,PROD0125,2,1773.27,0.05,1684.61,3369.22,1599.1,CUST01552,2024-12-01,Delivered,Net Banking,0.05,5.0,Sophia,Mehta,user1552@email.com,Central,B2C,Social Media,2023-12-31,48,Female,Camera Pro,Electronics,Camera,799.55,3.9,2024,12,Dec,2024Q4,1770.12
ITEM0008156001,ORD0008156,PROD0002,3,765.17,0.0,765.17,2295.51,1470.15,CUST01117,2024-02-18,Delivered,Wallet,0.0,9.72,Mia,Brown,user1117@email.com,South,B2C,Paid Search,2023-01-02,31,Female,Tablet Ultra,Electronics,Tablet,490.05,4.1,2024,2,Feb,2024Q1,825.3600000000001
ITEM0008156084,ORD0008156,PROD0085,1,2532.05,0.0,2532.05,2532.05,777.75,CUST01117,2024-02-18,Delivered,Wallet,0.0,9.72,Mia,Brown,user1117@email.com,South,B2C,Paid Search,2023-01-02,31,Female,Camera Basic,Electronics,Camera,777.75,2.8,2024,2,Feb,2024Q1,1754.3000000000002
ITEM0008156020,ORD0008156,PROD0021,1,730.03,0.0,730.03,730.03,371.34,CUST01117,2024-02-18,Delivered,Wallet,0.0,9.72,Mia,Brown,user1117@email.com,South,B2C,Paid Search,2023-01-02,31,Female,Curtains Elite,Home & Garden,Curtains,371.34,4.0,2024,2,Feb,2024Q1,358.69
ITEM0008156002,ORD0008156,PROD0003,5,965.88,0.0,965.88,4829.4,1682.2,CUST01117,2024-02-18,Delivered,Wallet,0.0,9.72,Mia,Brown,user1117@email.com,South,B2C,Paid Search,2023-01-02,31,Female,Headphones Plus,Electronics,Headphones,336.44,3.2,2024,2,Feb,2024Q1,3147.2
ITEM0008157028,ORD0008157,PROD0029,1,503.79,0.0,503.79,503.79,225.11,CUST01965,2024-10-30,Processing,Wallet,0.0,4.26,Sophia,Singh,user1965@email.com,North,B2B,Referral,2023-12-20,61,Female,Football Plus,Sports,Football,225.11,3.3,2024,10,Oct,2024Q4,278.68
ITEM0008158119,ORD0008158,PROD0120,1,970.04,0.0,970.04,970.04,515.63,CUST01289,2024-05-21,Delivered,Net Banking,0.0,2.21,Divya,Taylor,user1289@email.com,East,B2C,Organic Search,2023-12-31,51,Other,Smartphone Ultra,Electronics,Smartphone,515.63,2.9,2024,5,May,2024Q2,454.40999999999997
ITEM0008158114,ORD0008158,PROD0115,2,1436.45,0.0,1436.45,2872.9,990.08,CUST01289,2024-05-21,Delivered,Net Banking,0.0,2.21,Divya,Taylor,user1289@email.com,East,B2C,Organic Search,2023-12-31,51,Other,Foundation Plus,Beauty,Foundation,495.04,4.6,2024,5,May,2024Q2,1882.8200000000002
ITEM0008159094,ORD0008159,PROD0095,1,1855.24,0.2,1484.19,1484.19,577.41,CUST01153,2024-10-03,Delivered,Wallet,0.2,12.39,Liam,Verma,user1153@email.com,Central,B2B,Direct,2024-03-01,31,Other,Shorts Pro,Clothing,Shorts,577.41,4.6,2024,10,Oct,2024Q4,906.7800000000001
ITEM0008159107,ORD0008159,PROD0108,3,1414.25,0.2,1131.4,3394.2,1261.8,CUST01153,2024-10-03,Delivered,Wallet,0.2,12.39,Liam,Verma,user1153@email.com,Central,B2B,Direct,2024-03-01,31,Other,Tennis Racket Basic,Sports,Tennis Racket,420.6,4.8,2024,10,Oct,2024Q4,2132.3999999999996
ITEM0008160096,ORD0008160,PROD0097,3,1608.5,0.0,1608.5,4825.5,2079.24,CUST01903,2024-09-09,Delivered,Wallet,0.0,10.58,Nikhil,Wilson,user1903@email.com,Central,B2C,Referral,2024-08-15,43,Female,Lamp Elite,Home & Garden,Lamp,693.08,3.8,2024,9,Sep,2024Q3,2746.26
ITEM0008160037,ORD0008160,PROD0038,3,260.52,0.0,260.52,781.56,496.05,CUST01903,2024-09-09,Delivered,Wallet,0.0,10.58,Nikhil,Wilson,user1903@email.com,Central,B2C,Referral,2024-08-15,43,Female,Eye Cream Elite,Beauty,Eye Cream,165.35,4.8,2024,9,Sep,2024Q3,285.50999999999993
ITEM0008161104,ORD0008161,PROD0105,1,1798.04,0.1,1618.24,1618.24,671.37,CUST01315,2024-07-21,Delivered,Debit Card,0.1,11.19,Divya,Miller,user1315@email.com,Central,B2C,Organic Search,2022-05-09,35,Male,Dumbbell Set Pro,Sports,Dumbbell Set,671.37,2.7,2024,7,Jul,2024Q3,946.87
ITEM0008161021,ORD0008161,PROD0022,1,34.48,0.1,31.03,31.03,23.39,CUST01315,2024-07-21,Delivered,Debit Card,0.1,11.19,Divya,Miller,user1315@email.com,Central,B2C,Organic Search,2022-05-09,35,Male,Plant Pot Basic,Home & Garden,Plant Pot,23.39,3.5,2024,7,Jul,2024Q3,7.640000000000001
ITEM0008161136,ORD0008161,PROD0137,5,124.08,0.1,111.67,558.35,236.5,CUST01315,2024-07-21,Delivered,Debit Card,0.1,11.19,Divya,Miller,user1315@email.com,Central,B2C,Organic Search,2022-05-09,35,Male,Lamp Basic,Home & Garden,Lamp,47.3,3.6,2024,7,Jul,2024Q3,321.85
ITEM0008161142,ORD0008161,PROD0143,4,873.41,0.1,786.07,3144.28,1635.28,CUST01315,2024-07-21,Delivered,Debit Card,0.1,11.19,Divya,Miller,user1315@email.com,Central,B2C,Organic Search,2022-05-09,35,Male,Bookshelf Ultra,Home & Garden,Bookshelf,408.82,4.0,2024,7,Jul,2024Q3,1509.0000000000002
ITEM0008163071,ORD0008163,PROD0072,3,1033.36,0.0,1033.36,3100.08,1064.07,CUST01738,2023-08-14,Delivered,UPI,0.0,10.23,Suresh,Taylor,user1738@email.com,North,B2C,Organic Search,2023-05-01,55,Female,Moisturizer Ultra,Beauty,Moisturizer,354.69,3.3,2023,8,Aug,2023Q3,2036.01
ITEM0008164124,ORD0008164,PROD0125,4,1773.27,0.1,1595.94,6383.76,3198.2,CUST01364,2023-06-26,Delivered,Net Banking,0.1,12.06,Aarav,Taylor,user1364@email.com,Central,B2C,Direct,2023-06-05,58,Other,Camera Pro,Electronics,Camera,799.55,3.9,2023,6,Jun,2023Q2,3185.5600000000004
ITEM0008165148,ORD0008165,PROD0149,2,1099.89,0.05,1044.9,2089.8,1357.16,CUST00667,2024-11-26,Delivered,PayPal,0.05,2.62,Pooja,Kumar,user667@email.com,East,B2C,Paid Search,2024-10-15,38,Female,Football Elite,Sports,Football,678.58,2.9,2024,11,Nov,2024Q4,732.6400000000001
ITEM0008166086,ORD0008166,PROD0087,2,1509.16,0.1,1358.24,2716.48,1176.2,CUST00935,2024-09-16,Delivered,UPI,0.1,6.09,Aarav,Reddy,user935@email.com,West,B2C,Direct,2024-08-27,22,Female,Monitor Pro,Electronics,Monitor,588.1,4.4,2024,9,Sep,2024Q3,1540.28
ITEM0008166132,ORD0008166,PROD0133,1,355.67,0.1,320.1,320.1,111.92,CUST00935,2024-09-16,Delivered,UPI,0.1,6.09,Aarav,Reddy,user935@email.com,West,B2C,Direct,2024-08-27,22,Female,Boots Plus,Clothing,Boots,111.92,3.8,2024,9,Sep,2024Q3,208.18
ITEM0008167063,ORD0008167,PROD0064,2,1063.77,0.0,1063.77,2127.54,1150.46,CUST00164,2023-12-29,Delivered,Debit Card,0.0,4.02,Priya,Wilson,user164@email.com,East,B2B,Organic Search,2023-11-16,36,Female,Yoga Mat Ultra,Sports,Yoga Mat,575.23,3.1,2023,12,Dec,2023Q4,977.0799999999999
ITEM0008167047,ORD0008167,PROD0048,4,1599.37,0.0,1599.37,6397.48,2088.36,CUST00164,2023-12-29,Delivered,Debit Card,0.0,4.02,Priya,Wilson,user164@email.com,East,B2B,Organic Search,2023-11-16,36,Female,T-Shirt Basic,Clothing,T-Shirt,522.09,4.9,2023,12,Dec,2023Q4,4309.119999999999
ITEM0008168133,ORD0008168,PROD0134,4,270.81,0.1,243.73,974.92,327.24,CUST00597,2024-11-18,Delivered,Credit Card,0.1,8.18,Isabella,Reddy,user597@email.com,East,B2B,Social Media,2022-03-03,45,Other,Hoodie Ultra,Clothing,Hoodie,81.81,3.7,2024,11,Nov,2024Q4,647.68
ITEM0008168022,ORD0008168,PROD0023,4,1990.64,0.1,1791.58,7166.32,2557.96,CUST00597,2024-11-18,Delivered,Credit Card,0.1,8.18,Isabella,Reddy,user597@email.com,East,B2B,Social Media,2022-03-03,45,Other,Bookshelf Pro,Home & Garden,Bookshelf,639.49,5.0,2024,11,Nov,2024Q4,4608.36
ITEM0008169103,ORD0008169,PROD0104,2,727.13,0.1,654.42,1308.84,607.56,CUST01889,2023-06-18,Delivered,UPI,0.1,9.02,Nikhil,Wilson,user1889@email.com,North,B2C,Email,2023-06-15,23,Male,Yoga Mat Basic,Sports,Yoga Mat,303.78,4.0,2023,6,Jun,2023Q2,701.28
ITEM0008169105,ORD0008169,PROD0106,1,493.42,0.1,444.08,444.08,194.7,CUST01889,2023-06-18,Delivered,UPI,0.1,9.02,Nikhil,Wilson,user1889@email.com,North,B2C,Email,2023-06-15,23,Male,Running Shoes Ultra,Sports,Running Shoes,194.7,4.5,2023,6,Jun,2023Q2,249.38
ITEM0008169028,ORD0008169,PROD0029,2,503.79,0.1,453.41,906.82,450.22,CUST01889,2023-06-18,Delivered,UPI,0.1,9.02,Nikhil,Wilson,user1889@email.com,North,B2C,Email,2023-06-15,23,Male,Football Plus,Sports,Football,225.11,3.3,2023,6,Jun,2023Q2,456.6
ITEM0008171095,ORD0008171,PROD0096,4,215.28,0.15,182.99,731.96,378.84,CUST01972,2024-07-07,Delivered,Wallet,0.15,0.37,William,Shah,user1972@email.com,East,B2C,Referral,2024-02-03,46,Female,Sofa Ultra,Home & Garden,Sofa,94.71,4.7,2024,7,Jul,2024Q3,353.12000000000006
ITEM0008171136,ORD0008171,PROD0137,4,124.08,0.15,105.47,421.88,189.2,CUST01972,2024-07-07,Delivered,Wallet,0.15,0.37,William,Shah,user1972@email.com,East,B2C,Referral,2024-02-03,46,Female,Lamp Basic,Home & Garden,Lamp,47.3,3.6,2024,7,Jul,2024Q3,232.68
ITEM0008172060,ORD0008172,PROD0061,3,289.72,0.05,275.23,825.69,320.76,CUST00025,2024-10-14,Delivered,Debit Card,0.05,11.14,Liam,Singh,user25@email.com,Central,B2B,Paid Search,2024-01-25,60,Female,Curtains Elite,Home & Garden,Curtains,106.92,4.0,2024,10,Oct,2024Q4,504.93000000000006
ITEM0008172056,ORD0008172,PROD0057,4,785.18,0.05,745.92,2983.68,1218.96,CUST00025,2024-10-14,Delivered,Debit Card,0.05,11.14,Liam,Singh,user25@email.com,Central,B2B,Paid Search,2024-01-25,60,Female,Lamp Ultra,Home & Garden,Lamp,304.74,2.9,2024,10,Oct,2024Q4,1764.7199999999998
ITEM0008172012,ORD0008172,PROD0013,1,723.35,0.05,687.18,687.18,392.2,CUST00025,2024-10-14,Delivered,Debit Card,0.05,11.14,Liam,Singh,user25@email.com,Central,B2B,Paid Search,2024-01-25,60,Female,Boots Ultra,Clothing,Boots,392.2,3.4,2024,10,Oct,2024Q4,294.97999999999996
ITEM0008173035,ORD0008173,PROD0036,1,66.81,0.15,56.79,56.79,25.85,CUST01654,2024-06-07,Delivered,Net Banking,0.15,3.34,Pooja,Singh,user1654@email.com,East,B2B,Referral,2024-01-20,23,Female,Shampoo Pro,Beauty,Shampoo,25.85,2.8,2024,6,Jun,2024Q2,30.939999999999998
ITEM0008173094,ORD0008173,PROD0095,2,1855.24,0.15,1576.95,3153.9,1154.82,CUST01654,2024-06-07,Delivered,Net Banking,0.15,3.34,Pooja,Singh,user1654@email.com,East,B2B,Referral,2024-01-20,23,Female,Shorts Pro,Clothing,Shorts,577.41,4.6,2024,6,Jun,2024Q2,1999.0800000000002
ITEM0008174073,ORD0008174,PROD0074,5,258.99,0.2,207.19,1035.95,408.6,CUST01712,2023-09-09,Delivered,Debit Card,0.2,8.64,Sanjay,Davis,user1712@email.com,South,B2C,Social Media,2022-09-23,36,Other,Lipstick Ultra,Beauty,Lipstick,81.72,2.7,2023,9,Sep,2023Q3,627.35
ITEM0008174111,ORD0008174,PROD0112,2,1284.78,0.2,1027.82,2055.64,738.54,CUST01712,2023-09-09,Delivered,Debit Card,0.2,8.64,Sanjay,Davis,user1712@email.com,South,B2C,Social Media,2022-09-23,36,Other,Moisturizer Elite,Beauty,Moisturizer,369.27,4.5,2023,9,Sep,2023Q3,1317.1
