customer_id,first_name,last_name,email,region,segment,acquisition_channel,registration_date,age,gender
CUST00922,Anjali,Mehta,user922@email.com,South,B2C,Affiliate,2022-09-27,41,Female
CUST00923,Divya,Mehta,user923@email.com,South,B2C,Referral,2022-08-28,19,Male
CUST00924,Emma,Brown,user924@email.com,South,B2C,Referral,2024-01-27,44,Female
CUST00925,Mia,Brown,user925@email.com,Central,B2C,Direct,2024-07-27,45,Other
CUST00926,Suresh,Johnson,user926@email.com,South,B2C,Direct,2023-12-01,18,Other
CUST00927,Isabella,Shah,user927@email.com,Central,B2C,Direct,2024-02-13,54,Female
CUST00928,Priya,Wilson,user928@email.com,West,B2B,Organic Search,2022-02-21,55,Female
CUST00929,Vikram,Miller,user929@email.com,East,B2C,Organic Search,2022-05-05,51,Other
CUST00930,Pooja,Garcia,user930@email.com,North,B2C,Direct,2022-05-18,55,Female
CUST00931,Priya,Smith,user931@email.com,Central,B2B,Email,2024-08-10,47,Other
CUST00932,Kiran,Smith,user932@email.com,West,B2C,Affiliate,2023-12-30,36,Female
CUST00933,Priya,Taylor,user933@email.com,East,B2B,Direct,2022-09-18,34,Male
CUST00934,Anjali,Wilson,user934@email.com,South,B2C,Referral,2024-09-04,36,Other
CUST00935,Aarav,Reddy,user935@email.com,West,B2C,Direct,2024-08-27,22,Female
CUST00936,Vikram,Taylor,user936@email.com,East,B2C,Social Media,2023-01-27,18,Other
CUST00937,Deepa,Gupta,user937@email.com,Central,B2B,Referral,2022-06-23,46,Female
CUST00938,Rohit,Shah,user938@email.com,West,B2C,Direct,2022-09-30,20,Female
CUST00939,Vikram,Taylor,user939@email.com,South,B2B,Affiliate,2022-05-12,44,Female
CUST00940,Emma,Jones,user940@email.com,South,B2C,Referral,2023-01-05,40,Male
CUST00941,Rohit,Kumar,user941@email.com,North,B2C,Email,2024-09-24,48,Female
CUST00942,Sophia,Davis,user942@email.com,South,B2C,Referral,2024-01-10,42,Female
CUST00943,Vikram,Miller,user943@email.com,West,B2C,Affiliate,2023-02-12,46,Female
CUST00944,Amit,Miller,user944@email.com,North,B2C,Direct,2024-11-20,58,Female
CUST00945,Deepa,Verma,user945@email.com,East,B2C,Affiliate,2023-11-02,24,Female
CUST00946,Kiran,Williams,user946@email.com,West,B2B,Referral,2024-10-13,33,Other
CUST00947,Kiran,Joshi,user947@email.com,Central,B2C,Referral,2024-11-09,29,Female
CUST00948,Aarav,Sharma,user948@email.com,North,B2C,Organic Search,2024-04-30,51,Male
CUST00949,Nikhil,Johnson,user949@email.com,South,B2B,Social Media,2024-11-30,30,Male
CUST00950,Deepa,Singh,user950@email.com,North,Enterprise,Referral,2022-02-06,31,Other
CUST00951,Sneha,Kumar,user951@email.com,North,B2B,Paid Search,2024-09-18,42,Other
CUST00952,Kiran,Gupta,user952@email.com,North,B2C,Social Media,2024-10-03,36,Female
CUST00953,Mia,Singh,user953@email.com,West,Enterprise,Social Media,2024-10-23,45,Other
CUST00954,William,Smith,user954@email.com,East,B2C,Organic Search,2024-11-03,35,Male
CUST00955,Suresh,Smith,user955@email.com,North,B2C,Affiliate,2023-08-18,34,Male
CUST00956,Rahul,Garcia,user956@email.com,South,B2C,Paid Search,2023-11-16,59,Female
CUST00957,Vikram,Davis,user957@email.com,West,B2C,Referral,2022-06-18,24,Female
CUST00958,Sneha,Patel,user958@email.com,North,B2C,Referral,2023-02-07,34,Female
CUST00959,Noah,Garcia,user959@email.com,South,B2C,Organic Search,2022-01-30,20,Other
CUST00960,Rohit,Mehta,user960@email.com,East,Enterprise,Direct,2023-08-30,18,Other
CUST00961,Anjali,Brown,user961@email.com,West,B2B,Affiliate,2024-02-02,22,Other
CUST00962,Aarav,Williams,user962@email.com,West,B2C,Direct,2022-12-17,40,Female
CUST00963,Divya,Williams,user963@email.com,North,B2C,Referral,2024-11-25,23,Female
CUST00964,Isabella,Smith,user964@email.com,North,B2B,Affiliate,2024-04-10,36,Other
CUST00965,Ananya,Davis,user965@email.com,North,Enterprise,Referral,2022-11-12,30,Female
CUST00966,Noah,Kumar,user966@email.com,East,B2C,Referral,2023-08-30,46,Other
CUST00967,Vikram,Patel,user967@email.com,South,B2C,Direct,2022-10-22,33,Female
CUST00968,Rahul,Davis,user968@email.com,East,B2C,Affiliate,2023-08-27,46,Male
CUST00969,Amit,Patel,user969@email.com,East,B2B,Organic Search,2022-02-27,43,Male
CUST00970,Ava,Miller,user970@email.com,West,Enterprise,Affiliate,2022-11-25,52,Male
CUST00971,Pooja,Singh,user971@email.com,North,B2B,Email,2024-06-18,59,Male
CUST00972,Mia,Taylor,user972@email.com,North,B2C,Referral,2024-01-03,26,Male
CUST00973,James,Patel,user973@email.com,East,B2B,Organic Search,2022-09-25,47,Other
CUST00974,Liam,Wilson,user974@email.com,North,B2B,Organic Search,2022-09-23,25,Female
CUST00975,Ava,Taylor,user975@email.com,South,B2C,Paid Search,2024-07-13,45,Female
CUST00976,Suresh,Smith,user976@email.com,North,Enterprise,Direct,2024-11-19,52,Male
CUST00977,Liam,Joshi,user977@email.com,North,B2C,Social Media,2023-05-15,22,Male
CUST00978,Vikram,Brown,user978@email.com,South,B2C,Direct,2023-03-02,28,Female
CUST00979,Mia,Wilson,user979@email.com,North,B2C,Affiliate,2023-01-14,58,Other
CUST00980,William,Gupta,user980@email.com,North,B2B,Organic Search,2023-08-08,18,Male
CUST00981,Mia,Singh,user981@email.com,Central,B2B,Email,2022-10-06,62,Female
CUST00982,Arjun,Mehta,user982@email.com,East,B2C,Email,2022-07-17,33,Male
CUST00983,Oliver,Patel,user983@email.com,Central,B2C,Email,2024-08-06,57,Male
CUST00984,Liam,Reddy,user984@email.com,East,B2C,Direct,2024-09-01,33,Male
CUST00985,Sanjay,Kumar,user985@email.com,Central,B2C,Affiliate,2022-07-02,52,Other
CUST00986,Nikhil,Joshi,user986@email.com,East,B2C,Organic Search,2022-12-07,27,Other
CUST00987,Anjali,Gupta,user987@email.com,South,B2C,Organic Search,2024-01-07,21,Other
CUST00988,Divya,Joshi,user988@email.com,West,B2C,Direct,2023-07-20,47,Male
CUST00989,Sophia,Patel,user989@email.com,Central,B2C,Affiliate,2022-06-12,19,Female
CUST00990,Sneha,Singh,user990@email.com,South,B2B,Direct,2024-03-10,55,Female
CUST00991,Arjun,Smith,user991@email.com,South,B2B,Social Media,2023-10-13,32,Male
CUST00992,Sophia,Brown,user992@email.com,South,B2C,Paid Search,2023-01-04,22,Female
CUST00993,Anjali,Patel,user993@email.com,West,B2C,Direct,2024-06-27,47,Male
CUST00994,Kavya,Mehta,user994@email.com,West,B2B,Referral,2023-08-25,40,Female
CUST00995,Amit,Mehta,user995@email.com,North,B2C,Organic Search,2022-11-11,35,Male
CUST00996,Isabella,Jones,user996@email.com,West,B2C,Affiliate,2022-06-22,39,Male
CUST00997,Deepa,Gupta,user997@email.com,Central,Enterprise,Direct,2023-04-04,53,Male
CUST00998,Meera,Miller,user998@email.com,West,B2B,Paid Search,2022-05-15,55,Female
CUST00999,Rohit,Sharma,user999@email.com,West,B2B,Paid Search,2023-12-20,33,Female
CUST01000,Kiran,Shah,user1000@email.com,Central,Enterprise,Direct,2023-11-06,18,Female
CUST01001,Priya,Garcia,user1001@email.com,Central,B2C,Direct,2022-03-10,43,Female
CUST01002,Nikhil,Garcia,user1002@email.com,South,B2C,Affiliate,2022-06-02,18,Other
CUST01003,Arjun,Mehta,user1003@email.com,East,B2C,Referral,2023-09-24,23,Male
CUST01004,Emma,Reddy,user1004@email.com,South,B2B,Affiliate,2024-01-16,54,Other
CUST01005,Aarav,Jones,user1005@email.com,West,B2B,Affiliate,2024-06-25,63,Female
CUST01006,Ava,Johnson,user1006@email.com,West,B2B,Organic Search,2022-10-15,58,Male
CUST01007,Noah,Smith,user1007@email.com,Central,B2C,Email,2023-08-21,35,Other
CUST01008,Shreya,Wilson,user1008@email.com,South,B2B,Organic Search,2024-08-09,57,Female
CUST01009,Sanjay,Johnson,user1009@email.com,North,B2C,Social Media,2022-03-27,47,Other
CUST01010,Kavya,Johnson,user1010@email.com,South,B2C,Referral,2022-03-05,22,Other
CUST01011,Vikram,Smith,user1011@email.com,South,B2C,Referral,2022-11-15,48,Other
CUST01012,Isabella,Joshi,user1012@email.com,South,B2C,Social Media,2024-06-20,50,Other
CUST01013,Rohit,Patel,user1013@email.com,North,B2C,Email,2023-10-19,49,Other
CUST01014,Liam,Kumar,user1014@email.com,West,B2B,Referral,2024-03-29,52,Female
CUST01015,Deepa,Johnson,user1015@email.com,North,B2C,Email,2023-12-04,23,Male
CUST01016,Noah,Gupta,user1016@email.com,East,Enterprise,Organic Search,2023-08-30,24,Male
CUST01017,Sneha,Mehta,user1017@email.com,West,B2C,Paid Search,2023-03-05,51,Other
CUST01018,Divya,Brown,user1018@email.com,Central,Enterprise,Email,2022-02-05,40,Female
CUST01019,Sophia,Sharma,user1019@email.com,East,B2C,Organic Search,2023-11-21,32,Other
CUST01020,Amit,Brown,user1020@email.com,Central,B2C,Referral,2024-09-28,38,Female
CUST01021,Emma,Miller,user1021@email.com,Central,B2C,Social Media,2024-07-10,54,Male
CUST01022,Ananya,Verma,user1022@email.com,South,B2C,Social Media,2023-04-22,21,Male
CUST01023,Divya,Jones,user1023@email.com,South,B2C,Paid Search,2023-07-03,63,Other
CUST01024,Ananya,Gupta,user1024@email.com,South,B2C,Organic Search,2023-03-20,20,Female
CUST01025,Vikram,Jones,user1025@email.com,East,B2C,Paid Search,2024-06-11,53,Other
CUST01026,Emma,Smith,user1026@email.com,East,B2C,Email,2022-02-23,52,Male
CUST01027,Divya,Kumar,user1027@email.com,North,B2C,Email,2024-04-08,27,Female
CUST01028,Vikram,Sharma,user1028@email.com,Central,Enterprise,Social Media,2023-05-13,59,Other
CUST01029,Anjali,Reddy,user1029@email.com,Central,B2C,Affiliate,2023-04-05,54,Other
CUST01030,Amit,Kumar,user1030@email.com,West,Enterprise,Paid Search,2023-11-18,61,Other
CUST01031,Divya,Sharma,user1031@email.com,West,B2C,Paid Search,2022-07-01,46,Female
CUST01032,Amit,Patel,user1032@email.com,Central,B2C,Direct,2022-05-24,51,Male
CUST01033,Arjun,Sharma,user1033@email.com,North,B2C,Email,2023-03-08,61,Other
CUST01034,Sanjay,Williams,user1034@email.com,South,B2C,Direct,2022-05-16,56,Other
CUST01035,Mia,Johnson,user1035@email.com,West,B2C,Affiliate,2022-03-29,45,Female
CUST01036,Kavya,Sharma,user1036@email.com,East,B2C,Social Media,2023-08-23,46,Other
CUST01037,Arjun,Jones,user1037@email.com,West,B2B,Social Media,2022-05-17,28,Other
CUST01038,Sophia,Brown,user1038@email.com,South,B2B,Direct,2023-10-21,23,Male
CUST01039,Divya,Garcia,user1039@email.com,Central,Enterprise,Organic Search,2022-11-19,55,Female
CUST01040,Aarav,Brown,user1040@email.com,East,B2C,Direct,2022-05-18,47,Other
CUST01041,William,Mehta,user1041@email.com,South,B2C,Email,2024-06-01,36,Other
CUST01042,Priya,Reddy,user1042@email.com,Central,B2C,Direct,2024-02-02,65,Female
CUST01043,Aarav,Sharma,user1043@email.com,South,B2C,Referral,2022-12-15,58,Female
CUST01044,James,Reddy,user1044@email.com,West,B2C,Referral,2022-07-12,59,Male
CUST01045,Sneha,Verma,user1045@email.com,West,Enterprise,Organic Search,2022-02-14,56,Other
CUST01046,Kiran,Garcia,user1046@email.com,Central,B2C,Social Media,2023-07-16,58,Other
CUST01047,Oliver,Kumar,user1047@email.com,East,B2C,Direct,2024-01-10,19,Female
CUST01048,Kiran,Patel,user1048@email.com,South,B2C,Referral,2022-09-10,26,Female
CUST01049,Priya,Verma,user1049@email.com,East,B2C,Social Media,2022-09-11,21,Female
CUST01050,Sanjay,Singh,user1050@email.com,Central,B2C,Referral,2023-03-30,29,Male
CUST01051,William,Gupta,user1051@email.com,Central,B2C,Social Media,2024-07-19,61,Female
CUST01052,Emma,Johnson,user1052@email.com,North,B2C,Social Media,2023-02-26,27,Male
CUST01053,Sanjay,Reddy,user1053@email.com,East,B2B,Email,2022-08-01,39,Male
CUST01054,Arjun,Mehta,user1054@email.com,Central,B2C,Paid Search,2022-06-09,53,Other
CUST01055,Isabella,Davis,user1055@email.com,Central,B2B,Affiliate,2024-03-27,25,Female
CUST01056,Mia,Singh,user1056@email.com,North,B2B,Organic Search,2023-12-17,48,Female
CUST01057,Oliver,Johnson,user1057@email.com,South,B2B,Direct,2023-04-30,51,Female
CUST01058,Oliver,Reddy,user1058@email.com,North,B2B,Organic Search,2022-09-25,32,Male
CUST01059,Oliver,Shah,user1059@email.com,East,B2C,Paid Search,2022-08-10,23,Female
CUST01060,Rahul,Sharma,user1060@email.com,West,B2B,Organic Search,2022-06-23,30,Male
CUST01061,Ava,Miller,user1061@email.com,Central,B2C,Organic Search,2022-02-20,34,Male
CUST01062,Divya,Sharma,user1062@email.com,North,B2B,Direct,2022-04-13,31,Other
CUST01063,Ananya,Johnson,user1063@email.com,North,B2C,Affiliate,2022-11-07,65,Female
CUST01064,Kavya,Johnson,user1064@email.com,South,B2B,Affiliate,2024-06-19,64,Other
CUST01065,Sanjay,Wilson,user1065@email.com,North,B2C,Direct,2023-01-11,18,Other
CUST01066,Oliver,Joshi,user1066@email.com,East,B2C,Affiliate,2022-12-04,52,Male
CUST01067,Mia,Joshi,user1067@email.com,Central,B2B,Email,2022-06-03,41,Other
CUST01068,Ananya,Jones,user1068@email.com,North,B2C,Social Media,2024-07-04,42,Female
CUST01069,Sanjay,Shah,user1069@email.com,West,B2C,Social Media,2022-11-29,25,Female
CUST01070,Sanjay,Mehta,user1070@email.com,West,B2B,Referral,2022-06-21,36,Other
CUST01071,Rahul,Smith,user1071@email.com,West,B2C,Social Media,2022-03-05,47,Other
CUST01072,Emma,Jones,user1072@email.com,South,B2C,Social Media,2023-04-30,45,Male
CUST01073,Noah,Garcia,user1073@email.com,East,B2C,Referral,2022-04-19,49,Other
CUST01074,Suresh,Jones,user1074@email.com,Central,B2C,Organic Search,2022-06-13,25,Male
CUST01075,Suresh,Wilson,user1075@email.com,North,B2B,Paid Search,2023-09-06,22,Female
CUST01076,Amit,Joshi,user1076@email.com,Central,B2B,Email,2022-11-06,25,Male
CUST01077,Sophia,Garcia,user1077@email.com,East,B2B,Affiliate,2023-10-22,55,Other
CUST01078,William,Williams,user1078@email.com,East,B2C,Direct,2023-03-01,43,Female
CUST01079,Rohit,Mehta,user1079@email.com,West,B2C,Social Media,2024-03-05,49,Female
CUST01080,James,Mehta,user1080@email.com,North,B2C,Organic Search,2022-12-25,22,Female
CUST01081,Aarav,Gupta,user1081@email.com,West,B2C,Social Media,2024-11-19,27,Female
CUST01082,Deepa,Kumar,user1082@email.com,North,B2C,Direct,2024-08-24,49,Female
CUST01083,Divya,Garcia,user1083@email.com,West,B2C,Direct,2022-11-10,39,Other
CUST01084,Aarav,Patel,user1084@email.com,West,B2B,Organic Search,2024-04-29,42,Female
CUST01085,Isabella,Williams,user1085@email.com,West,B2C,Organic Search,2023-05-04,29,Other
CUST01086,Isabella,Reddy,user1086@email.com,South,B2C,Paid Search,2024-10-21,37,Other
CUST01087,Anjali,Kumar,user1087@email.com,Central,B2C,Referral,2023-08-28,53,Other
CUST01088,Kiran,Garcia,user1088@email.com,West,B2C,Paid Search,2024-04-17,50,Male
CUST01089,Rohit,Garcia,user1089@email.com,Central,Enterprise,Direct,2023-08-31,61,Female
CUST01090,Amit,Patel,user1090@email.com,North,B2C,Paid Search,2023-03-18,41,Female
CUST01091,Aarav,Smith,user1091@email.com,West,B2C,Social Media,2024-06-26,40,Female
CUST01092,Priya,Shah,user1092@email.com,South,B2C,Social Media,2023-06-30,55,Male
CUST01093,Isabella,Reddy,user1093@email.com,North,B2C,Organic Search,2022-04-12,52,Female
CUST01094,Nikhil,Brown,user1094@email.com,Central,B2C,Email,2022-02-28,35,Male
CUST01095,Kiran,Sharma,user1095@email.com,East,B2C,Email,2023-12-31,38,Other
CUST01096,Ava,Garcia,user1096@email.com,North,B2C,Paid Search,2022-06-01,39,Female
CUST01097,Ava,Smith,user1097@email.com,South,B2C,Social Media,2024-02-21,45,Male
CUST01098,James,Singh,user1098@email.com,Central,B2C,Social Media,2024-02-11,21,Female
CUST01099,Suresh,Shah,user1099@email.com,Central,B2B,Organic Search,2024-06-09,63,Other
CUST01100,Kiran,Smith,user1100@email.com,East,B2C,Affiliate,2022-05-28,51,Female
CUST01101,Arjun,Johnson,user1101@email.com,North,B2C,Social Media,2023-10-26,50,Female
CUST01102,Emma,Davis,user1102@email.com,East,B2C,Email,2023-11-04,34,Other
CUST01103,Nikhil,Davis,user1103@email.com,South,B2B,Referral,2024-03-11,63,Other
CUST01104,Kiran,Garcia,user1104@email.com,South,B2C,Affiliate,2022-10-17,65,Female
CUST01105,Mia,Davis,user1105@email.com,Central,B2B,Email,2023-02-21,54,Other
CUST01106,Priya,Miller,user1106@email.com,South,B2C,Paid Search,2024-08-31,33,Male
CUST01107,William,Reddy,user1107@email.com,West,B2C,Affiliate,2024-11-30,22,Other
CUST01108,Isabella,Brown,user1108@email.com,East,B2B,Referral,2022-11-13,28,Female
CUST01109,Pooja,Williams,user1109@email.com,South,B2C,Paid Search,2024-07-22,19,Male
CUST01110,Nikhil,Garcia,user1110@email.com,Central,Enterprise,Email,2023-04-28,59,Male
CUST01111,Ananya,Verma,user1111@email.com,South,B2C,Affiliate,2022-11-10,35,Other
CUST01112,Ananya,Patel,user1112@email.com,West,B2B,Organic Search,2024-05-05,23,Female
CUST01113,Divya,Singh,user1113@email.com,West,B2B,Referral,2024-07-23,60,Male
CUST01114,Liam,Mehta,user1114@email.com,South,B2C,Referral,2023-09-09,50,Male
CUST01115,Emma,Wilson,user1115@email.com,Central,B2C,Organic Search,2024-03-21,33,Other
CUST01116,William,Smith,user1116@email.com,East,B2B,Referral,2022-07-09,42,Other
CUST01117,Mia,Brown,user1117@email.com,South,B2C,Paid Search,2023-01-02,31,Female
CUST01118,Meera,Verma,user1118@email.com,Central,B2C,Direct,2023-11-14,41,Other
CUST01119,Amit,Davis,user1119@email.com,West,B2C,Paid Search,2022-06-25,35,Male
CUST01120,Anjali,Johnson,user1120@email.com,East,B2C,Direct,2023-07-18,20,Other
CUST01121,Ava,Patel,user1121@email.com,South,B2C,Email,2024-10-25,37,Other
CUST01122,Noah,Kumar,user1122@email.com,Central,B2B,Affiliate,2023-07-18,46,Female
CUST01123,Mia,Williams,user1123@email.com,East,B2C,Affiliate,2022-01-13,33,Female
CUST01124,Isabella,Gupta,user1124@email.com,West,B2C,Affiliate,2022-11-23,59,Female
CUST01125,Rohit,Singh,user1125@email.com,West,B2C,Email,2022-02-22,39,Other
CUST01126,Noah,Kumar,user1126@email.com,South,B2C,Direct,2023-10-19,22,Female
CUST01127,Deepa,Davis,user1127@email.com,East,B2C,Organic Search,2023-10-16,21,Other
CUST01128,Ananya,Jones,user1128@email.com,South,B2C,Paid Search,2024-09-23,58,Female
CUST01129,Kiran,Singh,user1129@email.com,North,B2C,Direct,2023-05-03,63,Other
CUST01130,Isabella,Taylor,user1130@email.com,West,B2B,Social Media,2022-07-22,46,Female
CUST01131,Rohit,Gupta,user1131@email.com,Central,B2B,Affiliate,2022-07-27,36,Male
CUST01132,Meera,Johnson,user1132@email.com,South,B2C,Email,2022-05-12,54,Male
CUST01133,Aarav,Davis,user1133@email.com,Central,B2C,Organic Search,2022-02-02,47,Male
CUST01134,Oliver,Gupta,user1134@email.com,North,B2C,Email,2023-02-11,56,Female
CUST01135,Rahul,Johnson,user1135@email.com,South,Enterprise,Organic Search,2022-08-20,18,Other
CUST01136,Meera,Jones,user1136@email.com,West,B2C,Referral,2024-03-27,31,Male
CUST01137,Divya,Garcia,user1137@email.com,West,B2C,Affiliate,2023-02-18,31,Other
CUST01138,Liam,Reddy,user1138@email.com,South,B2C,Email,2022-12-01,27,Male
CUST01139,Rohit,Shah,user1139@email.com,Central,B2C,Paid Search,2023-03-27,41,Other
CUST01140,James,Jones,user1140@email.com,North,B2C,Paid Search,2024-11-28,38,Other
CUST01141,Emma,Joshi,user1141@email.com,West,B2B,Referral,2023-09-10,56,Female
CUST01142,Sneha,Davis,user1142@email.com,North,B2C,Paid Search,2022-04-24,48,Female
CUST01143,Emma,Taylor,user1143@email.com,North,B2C,Direct,2024-07-30,57,Female
CUST01144,Suresh,Johnson,user1144@email.com,South,Enterprise,Direct,2023-04-15,20,Other
CUST01145,Rohit,Gupta,user1145@email.com,Central,B2C,Social Media,2022-10-06,47,Male
CUST01146,Amit,Miller,user1146@email.com,West,B2C,Organic Search,2022-05-20,38,Male
CUST01147,Anjali,Verma,user1147@email.com,East,Enterprise,Social Media,2022-07-18,34,Other
CUST01148,Sanjay,Smith,user1148@email.com,West,B2B,Social Media,2023-02-14,65,Female
CUST01149,Shreya,Jones,user1149@email.com,North,B2C,Organic Search,2022-08-23,32,Male
CUST01150,Anjali,Verma,user1150@email.com,South,B2B,Email,2022-02-25,25,Female
CUST01151,Nikhil,Johnson,user1151@email.com,Central,B2C,Email,2022-03-05,25,Other
CUST01152,Sneha,Johnson,user1152@email.com,North,B2C,Social Media,2022-08-18,29,Male
CUST01153,Liam,Verma,user1153@email.com,Central,B2B,Direct,2024-03-01,31,Other
CUST01154,Sanjay,Wilson,user1154@email.com,South,B2C,Organic Search,2022-01-07,33,Female
CUST01155,Sneha,Smith,user1155@email.com,North,B2C,Referral,2024-11-17,25,Female
CUST01156,Kiran,Kumar,user1156@email.com,East,B2C,Organic Search,2023-08-04,47,Other
CUST01157,Anjali,Jones,user1157@email.com,East,B2C,Organic Search,2024-10-21,39,Male
CUST01158,Deepa,Jones,user1158@email.com,East,Enterprise,Referral,2024-10-16,54,Male
CUST01159,Isabella,Patel,user1159@email.com,East,B2C,Organic Search,2022-11-25,65,Male
CUST01160,Deepa,Williams,user1160@email.com,North,B2C,Paid Search,2024-04-29,33,Female
CUST01161,Aarav,Joshi,user1161@email.com,South,B2C,Email,2022-05-19,36,Other
CUST01162,Vikram,Kumar,user1162@email.com,East,B2C,Email,2024-10-13,65,Female
CUST01163,Deepa,Mehta,user1163@email.com,East,B2C,Affiliate,2024-11-30,41,Other
CUST01164,Anjali,Jones,user1164@email.com,West,B2C,Direct,2022-11-07,56,Female
CUST01165,William,Brown,user1165@email.com,East,B2C,Email,2022-05-21,58,Female
CUST01166,Priya,Miller,user1166@email.com,East,Enterprise,Referral,2022-05-25,32,Other
CUST01167,Mia,Garcia,user1167@email.com,Central,B2C,Direct,2022-08-29,23,Female
CUST01168,Meera,Singh,user1168@email.com,West,B2C,Paid Search,2023-12-29,61,Female
CUST01169,Sanjay,Brown,user1169@email.com,East,B2C,Direct,2023-01-22,22,Male
CUST01170,Sneha,Miller,user1170@email.com,West,B2C,Email,2024-03-08,60,Other
CUST01171,Liam,Verma,user1171@email.com,East,B2C,Organic Search,2024-06-02,50,Male
CUST01172,Sophia,Jones,user1172@email.com,South,B2B,Affiliate,2022-06-26,43,Male
CUST01173,Meera,Reddy,user1173@email.com,East,B2C,Email,2022-05-10,60,Female
CUST01174,Ava,Verma,user1174@email.com,East,Enterprise,Affiliate,2024-08-27,29,Male
CUST01175,Rahul,Taylor,user1175@email.com,East,B2B,Organic Search,2022-10-15,45,Other
CUST01176,Aarav,Williams,user1176@email.com,North,B2C,Referral,2022-01-28,48,Female
CUST01177,Isabella,Taylor,user1177@email.com,West,B2C,Affiliate,2023-09-22,57,Female
CUST01178,Oliver,Williams,user1178@email.com,East,B2C,Paid Search,2024-11-12,18,Male
CUST01179,Liam,Sharma,user1179@email.com,South,B2B,Paid Search,2022-06-23,48,Other
CUST01180,James,Shah,user1180@email.com,West,B2B,Affiliate,2022-08-14,52,Male
CUST01181,Divya,Jones,user1181@email.com,South,B2C,Organic Search,2022-05-14,25,Male
CUST01182,Sophia,Jones,user1182@email.com,West,B2C,Affiliate,2022-08-25,46,Other
CUST01183,Arjun,Reddy,user1183@email.com,Central,B2B,Email,2023-01-12,21,Female
CUST01184,Sneha,Brown,user1184@email.com,West,B2B,Referral,2022-01-13,55,Other
CUST01185,Divya,Patel,user1185@email.com,West,B2C,Direct,2024-05-11,55,Other
CUST01186,Mia,Garcia,user1186@email.com,South,B2B,Direct,2024-08-07,19,Female
CUST01187,Amit,Davis,user1187@email.com,North,B2C,Referral,2024-06-14,44,Female
CUST01188,Anjali,Taylor,user1188@email.com,East,B2C,Email,2022-07-01,19,Male
CUST01189,Sophia,Joshi,user1189@email.com,West,B2C,Paid Search,2023-03-24,50,Male
CUST01190,Mia,Smith,user1190@email.com,Central,B2B,Referral,2024-07-01,60,Female
CUST01191,Noah,Reddy,user1191@email.com,West,Enterprise,Affiliate,2022-07-23,61,Other
CUST01192,Ava,Garcia,user1192@email.com,South,B2C,Social Media,2023-07-14,62,Other
CUST01193,Emma,Garcia,user1193@email.com,South,B2C,Paid Search,2022-05-14,56,Female
CUST01194,Ava,Brown,user1194@email.com,West,B2C,Paid Search,2022-06-06,53,Male
CUST01195,Kavya,Verma,user1195@email.com,East,B2C,Paid Search,2022-01-29,50,Male
CUST01196,Amit,Brown,user1196@email.com,North,B2C,Organic Search,2022-04-09,53,Male
CUST01197,Rohit,Smith,user1197@email.com,East,B2B,Affiliate,2024-01-26,53,Female
CUST01198,Isabella,Miller,user1198@email.com,Central,B2C,Referral,2022-08-23,21,Female
CUST01199,Liam,Kumar,user1199@email.com,North,B2B,Direct,2023-12-12,24,Other
CUST01200,Sanjay,Kumar,user1200@email.com,South,B2C,Affiliate,2022-03-07,31,Female
CUST01201,Sophia,Reddy,user1201@email.com,West,B2B,Email,2022-09-01,64,Male
CUST01202,James,Johnson,user1202@email.com,East,B2B,Organic Search,2022-08-28,30,Female
CUST01203,William,Sharma,user1203@email.com,South,B2B,Email,2023-10-08,39,Female
CUST01204,Ananya,Singh,user1204@email.com,East,B2C,Affiliate,2024-02-24,44,Female
CUST01205,Emma,Shah,user1205@email.com,South,B2B,Direct,2024-09-04,44,Male
CUST01206,Ava,Brown,user1206@email.com,West,Enterprise,Email,2022-08-03,51,Other
CUST01207,Aarav,Jones,user1207@email.com,South,B2B,Referral,2023-07-16,51,Male
CUST01208,Amit,Smith,user1208@email.com,West,Enterprise,Paid Search,2022-05-12,45,Male
CUST01209,William,Patel,user1209@email.com,South,Enterprise,Organic Search,2023-09-03,58,Other
CUST01210,Noah,Miller,user1210@email.com,East,B2C,Referral,2024-10-22,62,Other
CUST01211,Sophia,Smith,user1211@email.com,East,B2C,Social Media,2023-04-18,51,Other
CUST01212,Oliver,Williams,user1212@email.com,West,B2C,Direct,2022-08-17,57,Other
CUST01213,Nikhil,Johnson,user1213@email.com,West,B2B,Social Media,2024-10-09,23,Male
CUST01214,Amit,Williams,user1214@email.com,South,B2C,Direct,2024-04-14,36,Male
CUST01215,Sanjay,Davis,user1215@email.com,East,B2C,Affiliate,2022-05-25,58,Male
CUST01216,Aarav,Davis,user1216@email.com,Central,B2C,Affiliate,2022-02-06,37,Other
CUST01217,Sanjay,Kumar,user1217@email.com,North,B2B,Social Media,2023-10-19,58,Other
CUST01218,Sneha,Patel,user1218@email.com,North,B2C,Direct,2023-07-05,65,Male
CUST01219,Amit,Shah,user1219@email.com,Central,B2C,Referral,2023-12-05,60,Other
CUST01220,Pooja,Johnson,user1220@email.com,East,B2C,Affiliate,2024-07-14,63,Other
CUST01221,Vikram,Williams,user1221@email.com,Central,B2B,Organic Search,2024-11-10,38,Other
CUST01222,Arjun,Johnson,user1222@email.com,West,B2C,Referral,2024-06-23,45,Female
CUST01223,Rahul,Patel,user1223@email.com,West,B2B,Email,2022-05-08,31,Female
CUST01224,Kavya,Miller,user1224@email.com,West,B2C,Direct,2022-05-02,43,Female
